id,name,type,effects,ailment,flavor,location,thc,cbd,Citrus,Sweet,Earthy,Pine,Skunk,Berry,Lemon,Lime,Blueberry,Strawberry,Mango,Rose,Pepper,Depression,Pain,Insomnia,Stress,Lack of Appetite,Muscle Spasms,Nausea,Inflammation,Relaxed,Happy,Euphoric,Uplifted,Sleepy,Dry Mouth,Focused,Energetic,Paranoid,Anxious,Hungry,Talkative,Creative
6418,Blue Diamond Philips,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6419,Mr. Nice x Tahoe OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6420,Loud Pvck,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6421,Super Goji Haze,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6422,Viper Cookies,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6423,Alpine OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6424,Grape Kush S1,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6425,Viper City OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6426,The Cure,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6427,Yeezus OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6428,Panama Rebirth,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6429,Durban Poison x OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6430,Katyusha,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6431,Black Light,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6432,Mazari,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6433,Hardball Purple,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6434,Cherry Fire,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6435,Lavestan,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6436,Sour Crack,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6437,24 Carat,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6438,Sour Boggle,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6439,Orange Assassin,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6440,NuWave,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6441,Pink Panties (Pussy Kush),Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6442,Marmalade,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6443,Cub Scout Cookies,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6444,San Fernando Diesel,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6445,Bear OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6446,OG #17 (Bear),Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6447,Purple Church,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6448,Pineapple Jack x UK Cheese,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6449,Victor Baarn x Afghani Malawi,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6450,Tropical OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6451,Blackberry (White) Rhino,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6452,MOB (MOAB),Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6453,Versace OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6454,Super Lemon Diesel,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6455,Mellow Yellow (Andromeda),Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6456,Memphis Belle,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6457,Bomb Queen,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6458,Dream Land,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6459,Sweet Wolf,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6460,Jumping Jack Flash,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6461,Moonlight OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6462,Salmon Creek,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6463,Platinum Fire OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6464,Sour Mango,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6465,Lemon Tree,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6466,White Urkle,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6467,White Super Skunk,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6468,White Romulan,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6469,White Master,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6470,Fire Alien Urkle,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6471,Fire Alien Strawberry,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6472,Fire Alien Romulan,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6473,Fire Alien Master,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6474,Adonis,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6475,Krakatoa,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6476,Mau Mau,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6477,Jaffa Cake x Buckeye Purple,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6478,Mana Cake,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6479,Jaffa Cake BX,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6480,Jaffa Cake,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6481,Space Qleaner,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6482,Evelyne,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6483,Green Ribbon BX,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6484,The Hulk,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6485,Mint Chocolate Chip,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6486,The Sauce,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6487,The Prophet,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6488,Ultra Sonja,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6489,Blue Sonja,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6490,Skunk #3,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6491,Kiva Kush,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6492,Black Star,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6493,Lemon 13,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6494,Purple Crack,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6495,Dazy Jones,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6496,Chem Daze,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6497,OG Chem Haze,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6498,Chemdawg OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6499,John Doe,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6500,Sour Smurf,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6501,Original Amnesia,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502,Fallen Angel,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6503,Strawberry Sour Diesel,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6504,Rug Burn OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6505,Kuchi,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6506,Serious Happiness,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6507,MKAGE,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6508,Cold Creek Kush,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6509,Blue Thai,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6510,Tahoe Gold,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6511,Purple Lotus,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6512,Super Girl Scout Cookies,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6513,Napolean OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6514,GD Town,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6515,Doja OG Kush,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6516,Mr. Bubba,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6517,Doja Bubba Berry,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6518,Margoot,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6519,Mazar x Bubblegum,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6520,Durweiss,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6521,Elderberry,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6522,Sweet Clements,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6523,Cheesecake,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6524,Dojaberry,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6525,Orange Haze,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6526,Grand Master Kush,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6527,McFly,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6528,Crypt,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6529,Razzle Dazzle,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6530,Poisionberry,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6531,Auto Pounder,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6532,Candy Kush,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6533,Hijack,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6534,Tangelo Kush,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6535,Cherry Diesel,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6536,Royal Jack (Auto),Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6537,Original Permafrost,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6538,Double Kush,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6539,BK-47,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6540,Gush,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6541,Melted Cookies,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6542,StrawBanana Cream,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6543,Urban OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6544,GDP x OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6545,Purple Big Bud,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6546,Triple Kush,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6547,Star Berry,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6548,Blackberry Trainwreck,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6549,Forum GSC / Fire OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6550,Purple Creeper,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6551,Crackberry,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552,Brown Sugar F1,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6553,Indigo Diamond x Chocolate Thai,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6554,Chocolate Thai x Indigo Diamond,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6555,Indigo Diamond,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6556,Goji Banana,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6557,NL 90 Haze,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6558,Truck Stop Cookies,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6559,Limey Monster,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6560,Procasta,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6561,Bird,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6562,Tiger Beat,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6563,Sour Pineapple,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6564,Dream N Sour,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6565,Russian Haze,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6566,White Sirius,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6567,Speedy Gonzales,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6568,Super Cali Haze,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6569,Waikiki Queen,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6570,Sour Lemonhead,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6571,Black Berry OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6572,Original Swiss Stawberry,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6573,Chem4 OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6574,Sour Lemon OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6575,Kushalope,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6576,Silver LA,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6577,Blueberry Muffin,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6578,Diesel Berry (Auto Seeds),Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6579,Berry Ryder,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6580,Hello Kitty,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6581,Happy Jack,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6582,Long Peak Blue,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6583,Candy Wreck,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6584,Alien Cough,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6585,Black Cherry Cheesecake,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6586,Cherry Pie x Sensi Star,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6587,Oxtail,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6588,San Francisco Sourdough,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6589,San Fran Cookies,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6590,Jackie D,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6591,Gasoline,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6592,Juicy Champagne,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6593,Platinum Cookies x Sour Diesel,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6594,Kush Cleaner,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6595,Bubba Con,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596,707 Sour Diesel,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6597,Sour Diesel x Golden Goat,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6598,Sour Goo,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6599,Masterkush x Goo,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6600,The White x Afghani,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6601,Candy OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6602,Diesel Dawg,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6603,Dabney Blue,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6604,Cherry Garcia,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6605,Lemon Wreck,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6606,Grape Berry Kush,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6607,Afgoo x OG (OG Goo),Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6608,Maple Wreck,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6609,Pineapple Funk,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6610,Strawberry Dream,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6611,Plumberry Hash Plant,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6612,Sunshine Haze,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6613,Tahoe x Bubba Kush,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6614,Chem Jack,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6615,Alien Blues,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6616,Super Skunk x Alien Bubba,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6617,Mimosa,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6618,Blue Frost,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6619,Motta Mejicanna,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6620,Frost Wreck,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6621,Athena Kush,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6622,Diamond Jack,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6623,Miss Bliss,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6624,Tahoe Thunder,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6625,Steal Your Face,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6626,Godfather,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6627,Godfather Purps,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6628,True Blue,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6629,CBcanD,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6630,B-4,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6631,The White x KKSC,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6632,KKSC,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6633,White Strawberries (Stormy White Cough),Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6634,Ron Burgundy,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6635,Suzy Q,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6636,Silver Dragon,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6637,Super Dutch Treat,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6638,Giants OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6639,Mango Diesel,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6640,Grape Soda Kush,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6641,Haze Satellite,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6642,Pineapple Chem,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6643,Khatai,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6644,High Voltage,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6645,Cherry Kandahar,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6646,Mecha Magoo,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6647,Mecha,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6648,Truffle Shuffle,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
